# Amtliche Adressen für die Postleitzahl 24897
#
# Heruntergeladen aus dem INSPIRE WFS-Downloaddienst des Landesamtes für
# Vermessung und Geoinformation Schleswig-Holstein. Die Daten stehen unter
# der CC-BY-4.0-Lizenz.
#
# Datenquelle: © GeoBasis-DE/LVermGeo SH/CC BY 4.0
# Mehr Informationen: https://github.com/hriebl/sh-addresses
# Stichtag: 03.04.2025
uri,plz,stadt,strasse,nummer,zusatz,lat,lon
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0002NkK6,24897,Ulsnis,Brassenweg,1,,54.5670884,9.74970523
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0002NkK7,24897,Ulsnis,Brassenweg,10,,54.5665379,9.74960647
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0002NkK8,24897,Ulsnis,Brassenweg,12,,54.56624757,9.749837
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0002NkK9,24897,Ulsnis,Brassenweg,14,,54.56604481,9.7498354
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0002NkKA,24897,Ulsnis,Gunneby,13,b,54.58593518,9.78268311
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0002NkKB,24897,Ulsnis,Gunneby,14,,54.58529323,9.78325948
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0002NkKC,24897,Ulsnis,Gunneby,15,,54.5856986,9.78307963
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0002NkKD,24897,Ulsnis,Gunneby,15,a,54.58544648,9.78317889
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0002NkKE,24897,Ulsnis,Gunneby,16,,54.58441005,9.78307813
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0002NkKF,24897,Ulsnis,Gunneby,17,,54.58524455,9.78285551
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0002NkKG,24897,Ulsnis,Gunneby,18,,54.58418832,9.78335458
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0002NkKH,24897,Ulsnis,Gunneby,18,a,54.5840171,9.78319243
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0002NkKI,24897,Ulsnis,Gunneby,19,,54.58447999,9.78209821
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0002NkKJ,24897,Ulsnis,Gunneby,2,,54.5873235,9.78264747
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0002NkKK,24897,Ulsnis,Gunneby,2,a,54.58683854,9.78310741
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0002NkKL,24897,Ulsnis,Gunneby,2,b,54.5868404,9.78275357
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0002NkKM,24897,Ulsnis,Gunneby,2,c,54.58665398,9.78271224
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0002NkKN,24897,Ulsnis,Gunneby,20,,54.58381741,9.78346844
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0002NkKO,24897,Ulsnis,Gunneby,21,,54.58408967,9.78120803
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0002NkKP,24897,Ulsnis,Gunneby,22,,54.5837932,9.78400956
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0002NkKQ,24897,Ulsnis,Gunneby,23,,54.58395321,9.78090067
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0002NkKR,24897,Ulsnis,Gunneby,24,,54.58360819,9.7839728
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0002NkKS,24897,Ulsnis,Gunneby,25,,54.58396692,9.77782068
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0002NkKT,24897,Ulsnis,Gunneby,26,,54.58349646,9.78416486
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0002NkKU,24897,Ulsnis,Gunneby,27,,54.5838081,9.77756121
