# Amtliche Adressen für die Postleitzahl 25866
#
# Heruntergeladen aus dem INSPIRE WFS-Downloaddienst des Landesamtes für
# Vermessung und Geoinformation Schleswig-Holstein. Die Daten stehen unter
# der CC-BY-4.0-Lizenz.
#
# Datenquelle: © GeoBasis-DE/LVermGeo SH/CC BY 4.0
# Mehr Informationen: https://github.com/hriebl/sh-addresses
# Stichtag: 03.04.2025
uri,plz,stadt,strasse,nummer,zusatz,lat,lon
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMA0,25866,Mildstedt,Hauptstraße,11,,54.46281085,9.094575
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMA1,25866,Mildstedt,Hauptstraße,12,,54.46283517,9.09417746
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMA2,25866,Mildstedt,Hauptstraße,13,,54.4618371,9.09540131
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMA3,25866,Mildstedt,Hauptstraße,14,,54.46264114,9.09436931
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMA4,25866,Mildstedt,Hauptstraße,15,,54.46125979,9.09542984
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMA5,25866,Mildstedt,Hauptstraße,16,,54.46256613,9.09443707
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMA6,25866,Mildstedt,Hauptstraße,17,,54.46090375,9.09540257
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMA7,25866,Mildstedt,Hauptstraße,18,,54.46228216,9.09452368
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMA8,25866,Mildstedt,Hauptstraße,19,,54.46072203,9.09541455
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMA9,25866,Mildstedt,Hauptstraße,20,,54.46204332,9.09484894
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAA,25866,Mildstedt,Isengeeteriewech,8,,54.46424762,9.09765944
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAB,25866,Mildstedt,Karlshagener Weg,1,,54.46158582,9.09283581
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAC,25866,Mildstedt,Karlshagener Weg,1,a,54.46158428,9.09271336
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAD,25866,Mildstedt,Karlshagener Weg,2,,54.46163813,9.09193039
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAE,25866,Mildstedt,Karlshagener Weg,3,,54.46140026,9.09185503
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAF,25866,Mildstedt,Kirchenweg,1,,54.46020481,9.09746274
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAG,25866,Mildstedt,Kirchenweg,10,,54.46079272,9.09856845
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAH,25866,Mildstedt,Kirchenweg,12,,54.46132012,9.09847345
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAI,25866,Mildstedt,Kirchenweg,15,,54.46168953,9.09806463
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAJ,25866,Mildstedt,Kirchenweg,17,,54.46149523,9.09787841
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAK,25866,Mildstedt,Kirchenweg,19,,54.46151447,9.09776893
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAL,25866,Mildstedt,Kirchenweg,2,,54.46012925,9.09775049
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAM,25866,Mildstedt,Kirchenweg,4,,54.46041141,9.09788626
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAN,25866,Mildstedt,Kirchenweg,6,,54.46079272,9.09856845
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAO,25866,Mildstedt,Kirchenweg,8,,54.46079272,9.09856845
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAP,25866,Mildstedt,Lagedeich,1,,54.45863877,9.08539142
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAQ,25866,Mildstedt,Langsteeven,1,,54.468178,9.09422179
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAR,25866,Mildstedt,Langsteeven,10,,54.46763999,9.09559777
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAS,25866,Mildstedt,Langsteeven,11,,54.46770028,9.09668856
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAT,25866,Mildstedt,Langsteeven,12,,54.46757154,9.09600438
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAU,25866,Mildstedt,Langsteeven,13,,54.46755177,9.09812299
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAV,25866,Mildstedt,Langsteeven,13,a,54.46807972,9.09840018
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAW,25866,Mildstedt,Langsteeven,14,,54.46746097,9.09654104
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAX,25866,Mildstedt,Langsteeven,15,,54.467035,9.10026422
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAY,25866,Mildstedt,Langsteeven,16,,54.46740151,9.09688777
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAZ,25866,Mildstedt,Langsteeven,18,,54.46732696,9.09723788
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAa,25866,Mildstedt,Hauptstraße,21,,54.46030242,9.09630415
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAb,25866,Mildstedt,Hauptstraße,22,,54.46176738,9.09499934
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAc,25866,Mildstedt,Hauptstraße,23,,54.46019648,9.09673624
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAd,25866,Mildstedt,Hauptstraße,24,,54.46155012,9.0950516
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAe,25866,Mildstedt,Hauptstraße,25,,54.46015786,9.0970477
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAf,25866,Mildstedt,Hauptstraße,26,,54.46138651,9.09499493
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAg,25866,Mildstedt,Hauptstraße,27,,54.46012095,9.09736343
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAh,25866,Mildstedt,Hauptstraße,28,,54.46112168,9.09499266
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAi,25866,Mildstedt,Hauptstraße,28,a,54.46119536,9.09448311
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAj,25866,Mildstedt,Hauptstraße,29,,54.46003023,9.09805002
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAk,25866,Mildstedt,Hauptstraße,30,,54.4608727,9.09499158
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAl,25866,Mildstedt,Hauptstraße,32,,54.4607084,9.09498018
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAm,25866,Mildstedt,Hauptstraße,34,,54.46026992,9.09577497
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAn,25866,Mildstedt,Hauptstraße,36,,54.45964424,9.09682573
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0003eMAo,25866,Mildstedt,Hauptstraße,7,,54.46313283,9.09427489
