# Amtliche Adressen für die Postleitzahl 22958
#
# Heruntergeladen aus dem INSPIRE WFS-Downloaddienst des Landesamtes für
# Vermessung und Geoinformation Schleswig-Holstein. Die Daten stehen unter
# der CC-BY-4.0-Lizenz.
#
# Datenquelle: © GeoBasis-DE/LVermGeo SH/CC BY 4.0
# Mehr Informationen: https://github.com/hriebl/sh-addresses
# Stichtag: 03.04.2025
uri,plz,stadt,strasse,nummer,zusatz,lat,lon
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L625,22958,Kuddewörde,Am Brink,1,,53.58727958,10.40044345
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L626,22958,Kuddewörde,Am Brink,2,,53.58759338,10.40096502
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L627,22958,Kuddewörde,Am Brink,3,,53.58747544,10.40121212
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L628,22958,Kuddewörde,Am Brink,4,,53.58772869,10.4014595
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L629,22958,Kuddewörde,Am Brink,5,,53.58780451,10.40218203
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62A,22958,Kuddewörde,Am Klehf,2,a,53.5766629,10.38594067
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62B,22958,Kuddewörde,Am Klehf,3,,53.57647149,10.38569831
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62C,22958,Kuddewörde,Am Klehf,4,,53.57701086,10.38608123
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62D,22958,Kuddewörde,Am Klehf,5,,53.57664088,10.38548163
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62E,22958,Kuddewörde,Am Klehf,6,,53.577168,10.38596395
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62F,22958,Kuddewörde,Am Klehf,7,,53.57677248,10.38531679
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62G,22958,Kuddewörde,Am Klehf,8,,53.57729804,10.38563472
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62H,22958,Kuddewörde,Am Klehf,9,,53.57691282,10.38510791
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62I,22958,Kuddewörde,Dahmker Weg,1,,53.58833484,10.4090222
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62J,22958,Kuddewörde,Dahmker Weg,3,,53.58801546,10.40938957
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62K,22958,Kuddewörde,Dahmker Weg,4,,53.58785044,10.40970035
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62L,22958,Kuddewörde,Dahmker Weg,5,,53.58751796,10.40959648
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62M,22958,Kuddewörde,Diekskamp,1,a,53.56985694,10.38552637
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62N,22958,Kuddewörde,Diekskamp,1,b,53.56982253,10.38559681
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62O,22958,Kuddewörde,Diekskamp,1,c,53.569783,10.38567172
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62P,22958,Kuddewörde,Diekskamp,10,,53.56797197,10.38819796
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62Q,22958,Kuddewörde,Diekskamp,11,,53.56766501,10.38860601
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62R,22958,Kuddewörde,Diekskamp,12,,53.56740645,10.38908671
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62S,22958,Kuddewörde,Diekskamp,12,a,53.56746371,10.38921903
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62T,22958,Kuddewörde,Diekskamp,13,,53.56769853,10.38949875
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62U,22958,Kuddewörde,Diekskamp,14,,53.56779483,10.39015174
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62V,22958,Kuddewörde,Diekskamp,2,,53.56969921,10.38594405
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62W,22958,Kuddewörde,Diekskamp,2,a,53.56971789,10.38653545
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62X,22958,Kuddewörde,Diekskamp,2,c,53.56992434,10.38605336
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62Y,22958,Kuddewörde,Diekskamp,2,d,53.56990663,10.38630454
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62Z,22958,Kuddewörde,Diekskamp,3,,53.5695141,10.38636626
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62a,22958,Kuddewörde,Am Brink,5,a,53.58825098,10.40213818
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62b,22958,Kuddewörde,Am Brink,6,,53.58755351,10.40203971
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62c,22958,Kuddewörde,Am Brink,7,,53.58777953,10.40301043
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62d,22958,Kuddewörde,Am Großen Wasser,1,,53.5874064,10.40518081
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62e,22958,Kuddewörde,Am Großen Wasser,1,a,53.5869947,10.40570703
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62f,22958,Kuddewörde,Am Großen Wasser,10,,53.58646283,10.406571
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62g,22958,Kuddewörde,Am Großen Wasser,2,,53.58728047,10.40592509
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62h,22958,Kuddewörde,Am Großen Wasser,3,,53.58682781,10.40582628
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62i,22958,Kuddewörde,Am Großen Wasser,3,a,53.586777,10.40554484
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62j,22958,Kuddewörde,Am Großen Wasser,4,,53.58712836,10.40605175
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62k,22958,Kuddewörde,Am Großen Wasser,5,,53.58664935,10.4059722
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62l,22958,Kuddewörde,Am Großen Wasser,6,,53.58694355,10.40636103
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62m,22958,Kuddewörde,Am Großen Wasser,6,a,53.58688684,10.40640735
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62n,22958,Kuddewörde,Am Großen Wasser,7,,53.58641806,10.40582579
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62o,22958,Kuddewörde,Am Großen Wasser,8,,53.58669954,10.4065853
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62p,22958,Kuddewörde,Am Großen Wasser,9,,53.58614866,10.40598371
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62q,22958,Kuddewörde,Am Klehf,1,,53.57610864,10.38620033
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62r,22958,Kuddewörde,Am Klehf,1,a,53.57627711,10.38599256
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62s,22958,Kuddewörde,Am Klehf,10,,53.57749932,10.38561919
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62t,22958,Kuddewörde,Am Klehf,12,,53.57758954,10.38497345
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62u,22958,Kuddewörde,Am Klehf,13,,53.57649374,10.3841387
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62v,22958,Kuddewörde,Am Klehf,14,,53.57738746,10.38452823
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62w,22958,Kuddewörde,Am Klehf,15,,53.5763843,10.38448158
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62x,22958,Kuddewörde,Am Klehf,16,,53.57686177,10.38400276
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62y,22958,Kuddewörde,Am Klehf,17,,53.57623663,10.38479939
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L62z,22958,Kuddewörde,Am Klehf,2,,53.5760951,10.38698758
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L630,22958,Kuddewörde,Diekskamp,4,,53.56960026,10.38683404
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L631,22958,Kuddewörde,Diekskamp,4,a,53.56959657,10.38731441
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L632,22958,Kuddewörde,Diekskamp,5,,53.56929106,10.3871507
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L633,22958,Kuddewörde,Diekskamp,6,,53.56918702,10.38790754
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L634,22958,Kuddewörde,Diekskamp,7,,53.56897373,10.38771358
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L635,22958,Kuddewörde,Diekskamp,7,a,53.56888286,10.38769431
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L636,22958,Kuddewörde,Diekskamp,8,,53.56869521,10.38773213
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L637,22958,Kuddewörde,Diekskamp,9,,53.56847235,10.3877579
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L638,22958,Kuddewörde,Drosseleck,1,,53.58490074,10.39765391
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L639,22958,Kuddewörde,Drosseleck,10,,53.58376372,10.39887647
https://registry.gdi-de.org/id/de.sh.inspire.ad.alkis/Address_DESHPDHK0000L63A,22958,Kuddewörde,Haffkamp,11,,53.57912509,10.3944882
